GERG,unit_307,"-93.3519,29.1074,0",-93.3519,29.1074,0.0,0.0,0.0,2014/07/14 04:15:12
GERG,unit_307,"-93.3534,29.1114,0",-93.3534,29.1114,0.0,0.0,0.0,2014/07/14 04:29:39
GERG,unit_307,"-93.3538,29.1119,0",-93.3538,29.1119,0.0,0.0,0.0,2014/07/14 04:39:40
GERG,unit_307,"-93.3502,29.1502,0",-93.3502,29.1502,0.0,0.0,0.0,2014/07/14 10:03:29
GERG,unit_307,"-93.3496,29.1504,0",-93.3496,29.1504,0.0,0.0,0.0,2014/07/14 10:13:29
GERG,unit_307,"-93.3479,29.1521,0",-93.3479,29.1521,0.0,0.0,0.0,2014/07/14 11:31:39
GERG,unit_307,"-93.3476,29.1522,0",-93.3476,29.1522,0.0,0.0,0.0,2014/07/14 11:41:41
GERG,unit_307,"-93.3317,29.1429,0",-93.3317,29.1429,0.0,0.0,0.0,2014/07/14 16:03:22
GERG,unit_307,"-93.3317,29.1429,0",-93.3317,29.1429,0.0,0.0,0.0,2014/07/14 16:17:54
GERG,unit_307,"-93.3301,29.1435,0",-93.3301,29.1435,0.0,0.0,0.0,2014/07/14 16:30:18
GERG,unit_307,"-93.3300,29.1434,0",-93.3300,29.1434,0.0,0.0,0.0,2014/07/14 16:40:20
GERG,unit_307,"-93.3004,29.1569,0",-93.3004,29.1569,0.0,0.0,0.0,2014/07/14 22:02:24
GERG,unit_307,"-93.3004,29.1562,0",-93.3004,29.1562,0.0,0.0,0.0,2014/07/14 22:12:26
GERG,unit_307,"-93.2697,29.1280,0",-93.2697,29.1280,0.0,0.0,0.0,2014/07/15 04:04:21
GERG,unit_307,"-93.2698,29.1280,0",-93.2698,29.1280,0.0,0.0,0.0,2014/07/15 04:20:49
GERG,unit_307,"-93.2746,29.1352,0",-93.2746,29.1352,0.0,0.0,0.0,2014/07/15 05:33:29
GERG,unit_307,"-93.2601,29.1638,0",-93.2601,29.1638,0.0,0.0,0.0,2014/07/15 10:03:52
GERG,unit_307,"-93.2600,29.1638,0",-93.2600,29.1638,0.0,0.0,0.0,2014/07/15 10:32:51
GERG,unit_307,"-93.2544,29.1669,0",-93.2544,29.1669,0.0,0.0,0.0,2014/07/15 10:44:10
GERG,unit_307,"-93.2541,29.1672,0",-93.2541,29.1672,0.0,0.0,0.0,2014/07/15 10:54:12
GERG,unit_307,"-93.2172,29.1483,0",-93.2172,29.1483,0.0,0.0,0.0,2014/07/15 16:04:56
GERG,unit_307,"-93.2170,29.1481,0",-93.2170,29.1481,0.0,0.0,0.0,2014/07/15 16:18:34
GERG,unit_307,"-93.2144,29.1466,0",-93.2144,29.1466,0.0,0.0,0.0,2014/07/15 16:29:20
GERG,unit_307,"-93.1740,29.1581,0",-93.1740,29.1581,0.0,0.0,0.0,2014/07/15 21:01:54
GERG,unit_307,"-93.1740,29.1579,0",-93.1740,29.1579,0.0,0.0,0.0,2014/07/15 21:12:52
GERG,unit_307,"-93.1738,29.1559,0",-93.1738,29.1559,0.0,0.0,0.0,2014/07/15 21:23:38
GERG,unit_307,"-93.1702,29.1542,0",-93.1702,29.1542,0.0,0.0,0.0,2014/07/15 22:03:29
GERG,unit_307,"-93.1709,29.1526,0",-93.1709,29.1526,0.0,0.0,0.0,2014/07/15 22:13:29
GERG,unit_307,"-93.1402,29.1265,0",-93.1402,29.1265,0.0,0.0,0.0,2014/07/16 04:06:01
GERG,unit_307,"-93.1404,29.1266,0",-93.1404,29.1266,0.0,0.0,0.0,2014/07/16 04:15:21
GERG,unit_307,"-93.1431,29.1270,0",-93.1431,29.1270,0.0,0.0,0.0,2014/07/16 04:26:09
GERG,unit_307,"-93.1424,29.1223,0",-93.1424,29.1223,0.0,0.0,0.0,2014/07/16 10:04:50
GERG,unit_307,"-93.1422,29.1225,0",-93.1422,29.1225,0.0,0.0,0.0,2014/07/16 10:14:54
GERG,unit_307,"-93.1399,29.1247,0",-93.1399,29.1247,0.0,0.0,0.0,2014/07/16 10:24:58
GERG,unit_307,"-93.1212,29.1048,0",-93.1212,29.1048,0.0,0.0,0.0,2014/07/16 16:05:31
GERG,unit_307,"-93.1211,29.1046,0",-93.1211,29.1046,0.0,0.0,0.0,2014/07/16 16:16:04
GERG,unit_307,"-93.1202,29.1019,0",-93.1202,29.1019,0.0,0.0,0.0,2014/07/16 16:26:51
GERG,unit_307,"-93.0827,29.1067,0",-93.0827,29.1067,0.0,0.0,0.0,2014/07/16 22:04:32
GERG,unit_307,"-93.0830,29.1067,0",-93.0830,29.1067,0.0,0.0,0.0,2014/07/16 22:15:16
GERG,unit_307,"-93.0865,29.1065,0",-93.0865,29.1065,0.0,0.0,0.0,2014/07/16 22:26:03
GERG,unit_307,"-93.0563,29.0841,0",-93.0563,29.0841,0.0,0.0,0.0,2014/07/17 04:05:54
GERG,unit_307,"-93.0565,29.0842,0",-93.0565,29.0842,0.0,0.0,0.0,2014/07/17 04:16:53
GERG,unit_307,"-93.0586,29.0858,0",-93.0586,29.0858,0.0,0.0,0.0,2014/07/17 04:27:41
GERG,unit_307,"-93.0463,29.0632,0",-93.0463,29.0632,0.0,0.0,0.0,2014/07/17 10:06:50
GERG,unit_307,"-93.0463,29.0635,0",-93.0463,29.0635,0.0,0.0,0.0,2014/07/17 10:17:13
GERG,unit_307,"-93.0451,29.0667,0",-93.0451,29.0667,0.0,0.0,0.0,2014/07/17 10:28:01
GERG,unit_307,"-93.0117,29.0540,0",-93.0117,29.0540,0.0,0.0,0.0,2014/07/17 16:04:30
GERG,unit_307,"-93.0114,29.0539,0",-93.0114,29.0539,0.0,0.0,0.0,2014/07/17 16:18:33
GERG,unit_307,"-93.0070,29.0533,0",-93.0070,29.0533,0.0,0.0,0.0,2014/07/17 16:29:23
GERG,unit_307,"-92.9813,29.0511,0",-92.9813,29.0511,0.0,0.0,0.0,2014/07/17 22:04:54
GERG,unit_307,"-92.9813,29.0510,0",-92.9813,29.0510,0.0,0.0,0.0,2014/07/17 22:16:14
GERG,unit_307,"-92.9808,29.0501,0",-92.9808,29.0501,0.0,0.0,0.0,2014/07/17 22:27:04
GERG,unit_307,"-92.9480,29.0402,0",-92.9480,29.0402,0.0,0.0,0.0,2014/07/18 04:04:33
GERG,unit_307,"-92.9480,29.0402,0",-92.9480,29.0402,0.0,0.0,0.0,2014/07/18 04:16:13
GERG,unit_307,"-92.9485,29.0421,0",-92.9485,29.0421,0.0,0.0,0.0,2014/07/18 04:27:02
GERG,unit_307,"-92.9480,29.0243,0",-92.9480,29.0243,0.0,0.0,0.0,2014/07/18 10:04:53
GERG,unit_307,"-92.9414,29.0295,0",-92.9414,29.0295,0.0,0.0,0.0,2014/07/18 10:45:27
GERG,unit_307,"-92.9165,29.0265,0",-92.9165,29.0265,0.0,0.0,0.0,2014/07/18 16:02:52
GERG,unit_307,"-92.9163,29.0264,0",-92.9163,29.0264,0.0,0.0,0.0,2014/07/18 16:29:37
GERG,unit_307,"-92.9066,29.0242,0",-92.9066,29.0242,0.0,0.0,0.0,2014/07/18 16:40:26
GERG,unit_307,"-92.8769,29.0210,0",-92.8769,29.0210,0.0,0.0,0.0,2014/07/18 22:04:51
GERG,unit_307,"-92.8768,29.0208,0",-92.8768,29.0208,0.0,0.0,0.0,2014/07/18 22:16:25
GERG,unit_307,"-92.8755,29.0175,0",-92.8755,29.0175,0.0,0.0,0.0,2014/07/18 22:27:13
GERG,unit_307,"-92.8746,29.0179,0",-92.8746,29.0179,0.0,0.0,0.0,2014/07/18 22:37:17
GERG,unit_307,"-92.8730,29.0126,0",-92.8730,29.0126,0.0,0.0,0.0,2014/07/18 22:59:57
GERG,unit_307,"-92.8731,29.0124,0",-92.8731,29.0124,0.0,0.0,0.0,2014/07/18 23:09:59
GERG,unit_307,"-92.8283,29.0285,0",-92.8283,29.0285,0.0,0.0,0.0,2014/07/19 04:04:21
GERG,unit_307,"-92.8285,29.0284,0",-92.8285,29.0284,0.0,0.0,0.0,2014/07/19 04:18:56
GERG,unit_307,"-92.8326,29.0271,0",-92.8326,29.0271,0.0,0.0,0.0,2014/07/19 04:29:45
GERG,unit_307,"-92.7859,29.0265,0",-92.7859,29.0265,0.0,0.0,0.0,2014/07/19 10:06:35
GERG,unit_307,"-92.7871,29.0286,0",-92.7871,29.0286,0.0,0.0,0.0,2014/07/19 10:16:36
GERG,unit_307,"-92.7762,29.0383,0",-92.7762,29.0383,0.0,0.0,0.0,2014/07/19 16:03:34
GERG,unit_307,"-92.7760,29.0383,0",-92.7760,29.0383,0.0,0.0,0.0,2014/07/19 16:19:50
GERG,unit_307,"-92.7694,29.0374,0",-92.7694,29.0374,0.0,0.0,0.0,2014/07/19 16:30:39
GERG,unit_307,"-92.7511,29.0536,0",-92.7511,29.0536,0.0,0.0,0.0,2014/07/19 22:02:03
GERG,unit_307,"-92.7510,29.0535,0",-92.7510,29.0535,0.0,0.0,0.0,2014/07/19 22:13:14
GERG,unit_307,"-92.7498,29.0522,0",-92.7498,29.0522,0.0,0.0,0.0,2014/07/19 22:24:03
GERG,unit_307,"-92.7335,29.0957,0",-92.7335,29.0957,0.0,0.0,0.0,2014/07/20 04:05:33
GERG,unit_307,"-92.7336,29.0957,0",-92.7336,29.0957,0.0,0.0,0.0,2014/07/20 04:16:40
GERG,unit_307,"-92.7350,29.0966,0",-92.7350,29.0966,0.0,0.0,0.0,2014/07/20 04:27:26
GERG,unit_307,"-92.7034,29.1016,0",-92.7034,29.1016,0.0,0.0,0.0,2014/07/20 10:04:35
GERG,unit_307,"-92.7033,29.1017,0",-92.7033,29.1017,0.0,0.0,0.0,2014/07/20 10:14:07
GERG,unit_307,"-92.7025,29.1042,0",-92.7025,29.1042,0.0,0.0,0.0,2014/07/20 10:24:57
GERG,unit_307,"-92.6836,29.1143,0",-92.6836,29.1143,0.0,0.0,0.0,2014/07/20 16:05:04
GERG,unit_307,"-92.6833,29.1142,0",-92.6833,29.1142,0.0,0.0,0.0,2014/07/20 16:17:05
GERG,unit_307,"-92.6783,29.1134,0",-92.6783,29.1134,0.0,0.0,0.0,2014/07/20 16:27:54
GERG,unit_307,"-92.6581,29.1087,0",-92.6581,29.1087,0.0,0.0,0.0,2014/07/20 22:04:01
GERG,unit_307,"-92.6585,29.1076,0",-92.6585,29.1076,0.0,0.0,0.0,2014/07/20 22:14:02
GERG,unit_307,"-92.6607,29.1251,0",-92.6607,29.1251,0.0,0.0,0.0,2014/07/21 04:05:23
GERG,unit_307,"-92.6607,29.1252,0",-92.6607,29.1252,0.0,0.0,0.0,2014/07/21 04:29:26
GERG,unit_307,"-92.6603,29.1276,0",-92.6603,29.1276,0.0,0.0,0.0,2014/07/21 04:40:16
GERG,unit_307,"-92.6537,29.1103,0",-92.6537,29.1103,0.0,0.0,0.0,2014/07/21 10:04:39
GERG,unit_307,"-92.6535,29.1102,0",-92.6535,29.1102,0.0,0.0,0.0,2014/07/21 10:15:10
GERG,unit_307,"-92.6509,29.1096,0",-92.6509,29.1096,0.0,0.0,0.0,2014/07/21 10:26:00
GERG,unit_307,"-92.6508,29.1096,0",-92.6508,29.1096,0.0,0.0,0.0,2014/07/21 16:05:32
GERG,unit_307,"-92.6506,29.1094,0",-92.6506,29.1094,0.0,0.0,0.0,2014/07/21 16:19:32
GERG,unit_307,"-92.6484,29.1068,0",-92.6484,29.1068,0.0,0.0,0.0,2014/07/21 16:30:21
GERG,unit_307,"-92.6451,29.0863,0",-92.6451,29.0863,0.0,0.0,0.0,2014/07/21 22:03:05
GERG,unit_307,"-92.6441,29.0843,0",-92.6441,29.0843,0.0,0.0,0.0,2014/07/21 22:13:07
GERG,unit_307,"-92.6435,29.0835,0",-92.6435,29.0835,0.0,0.0,0.0,2014/07/21 23:25:57
GERG,unit_307,"-92.6437,29.0816,0",-92.6437,29.0816,0.0,0.0,0.0,2014/07/21 23:35:58
